id,place_etym,context,prev_sound,sound_etym,next_sound,letter,category,freqGO,freqLUB,loan,page,frequency,manner,lexeme,form,spelling,frequency_class
25475,laminal,_V,a,tz,a,z,content,0.01,1.42,no,38,-1.76938002380436,affricate,tragatzaile,Traga#z#allea,ConSpell,low
25476,laminal,_V,au,z,a,z,content,18.89,30.49,old,38,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
25477,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,38,-1.76938002380436,fricative,guzi,gu#c#ietan,ConSpell,low
25478,laminal,_V,i,z,i,c,content,0.01,1.42,yes,38,-1.76938002380436,fricative,solizitadore,soli#c#itadorea,ConSpell,low
25479,apical,#_,&,s,o,s,content,0.01,1.42,yes,38,-1.76938002380436,fricative,solizitadore,#s#olicitadorea,ConSpell,low
25480,laminal,_V,r,z/tz,e,c,content,0.01,0.71,yes,38,-1.76938002380436,affricate,apertzebitu,aper#c#evitua,ConSpell,low
25481,apical,_V,e,s,e,s,content,0.02,4.25,yes,38,-1.5965049459879,fricative,deseatu,De#s#eazen,ConSpell,low
25482,laminal,_V,a,tz,e,z,grammatical,0.02,4.25,yes,38,-1.5965049459879,affricate,deseatu,Desea#z#en,ConSpell,low
25483,apical,_V,n,s/ts,i,s,content,0.04,2.84,yes,38,-1.42362986817144,affricate,antsia,an#s#iarequin,ConSpell,low
25484,laminal,_V,i,z,i,c,content,0.01,2.13,yes,38,-1.76938002380436,fricative,afizionatu,Afi#c#ionatua,ConSpell,low
25485,laminal,_V,a,tz,e,s,grammatical,0.01,1.42,yes,38,-1.76938002380436,affricate,enfadatu,Enfada#s#en,InnSpell,low
25486,apical,_V,o,s,o,s,grammatical,0.05,2.13,yes,38,-1.36797652371648,fricative,kurioso,Curio#s#oa,ConSpell,low
25487,laminal,_V,au,z,a,z,content,18.89,30.49,old,38,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
25488,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,38,-1.76938002380436,fricative,guzi,gu#c#ietan,ConSpell,low
25489,apical,_V,o,s,o,s,grammatical,0.05,2.13,yes,38,-1.36797652371648,fricative,kurioso,Curio#s#o,ConSpell,low
25490,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,38,0.805562756089495,fricative,ez,e#s#ttana,InnSpell,high
25492,laminal,_V,a,tz,e,z,grammatical,0.57,23.4,yes,38,-0.761018708710775,affricate,akordatu,Acorda#z#en,ConSpell,mid
25494,laminal,_V,a,tz,e,s,grammatical,0.57,23.4,yes,38,-0.761018708710775,affricate,akordatu,Acorda#s#en,InnSpell,mid
25495,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,38,0.805562756089495,fricative,ez,e#s#tana,InnSpell,high
25496,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,39,0.301007535976044,fricative,beste,be#s#tea,ConSpell,high
25497,laminal,_V,e,z,e,s,grammatical,27.99,9.22,no,39,0.21015989875892,fricative,ezer,e#s#er,InnSpell,high
25498,laminal,_#,e,z,&,z,grammatical,304.64,216.96,no,39,0.805562756089495,fricative,ez,e#z#,ConSpell,high
25499,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,39,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25500,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,39,0.805562756089495,fricative,ez,e#s#tta,InnSpell,high
25501,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,39,0.805562756089495,fricative,ez,e#s#,InnSpell,high
25502,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,39,0.301007535976044,fricative,beste,be#s#tea,ConSpell,high
25503,laminal,_V,o,z,e,z,grammatical,1.41,2.13,no,39,-0.535129528183804,fricative,erozen,Ero#z#en,ConSpell,mid
25505,apical,_V,o,s,o,z,grammatical,0.02,0.71,yes,39,-1.5965049459879,fricative,probetxoso,Provecho#z#oa,InnSpell,low
25507,laminal,_V,n,z/tz,i,c,content,0.01,1.42,yes,39,-1.76938002380436,affricate,pestilentzial,Pestilen#c#iala,ConSpell,low
25508,apical,_C,e,s,t,s,content,0.01,1.42,yes,39,-1.76938002380436,fricative,pestilentzial,Pe#s#tilenciala,ConSpell,low
25509,laminal,_V,a,tz,e,c,grammatical,0.01,0.71,yes,39,-1.76938002380436,affricate,dañatu,Daña#c#en,ConSpell,low
25510,laminal,_V,e,z,a,z,grammatical,14.51,11.34,no,39,0.0462978416168725,fricative,bezala,be#z#ala,ConSpell,mid
25511,laminal,_C,ai,z,k,z,content,6.67,5.67,no,39,-0.14754505607986,fricative,gaizki,Gai#z#qui,ConSpell,mid
25512,laminal,_#,a,z,&,z,grammatical,6.05,0.71,old,39,-0.17187750317119,fricative,denbora,dembora#z#,ConSpell,mid
25513,laminal,_#,e,z,&,z,grammatical,0.07,0.71,yes,39,-1.28405832319523,fricative,edade,edade#z#,ConSpell,mid
25514,laminal,_V,e,tz,e,c,grammatical,9.02,0.71,no,39,-0.0722682160111696,affricate,irten,Irtte#c#en,ConSpell,mid
25516,apical,_V,a,s,e,z,content,2.27,2.13,no,40,-0.416364845029643,fricative,aserratu,A#z#erratua,InnSpell,mid
25517,apical,_V,o,s,o,s,grammatical,0.01,5.67,yes,40,-1.76938002380436,fricative,gustoso,gusto#s#oa,ConSpell,low
25518,apical,_C,u,s,t,s,grammatical,0.01,5.67,yes,40,-1.76938002380436,fricative,gustoso,gu#s#tosoa,ConSpell,low
25519,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,40,-1.76938002380436,fricative,guzi,Gu#c#ien,ConSpell,low
25520,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,40,-1.76938002380436,fricative,guzi,Gu#c#ien,ConSpell,low
25521,laminal,_V,e,z,i,c,content,0.01,65.23,yes,40,-1.76938002380436,fricative,aborrezitu,aborre#c#itua,ConSpell,low
25522,laminal,_V,e,z,i,c,content,0.01,2.13,yes,40,-1.76938002380436,fricative,bezino,ve#c#inoa,ConSpell,low
25523,apical,_V,o,s,i,s,content,0.01,0.71,yes,40,-1.76938002380436,fricative,aproposito,apropo#s#itoa,ConSpell,low
25525,laminal,_V,r,z/tz,i,c,content,0.01,0.71,yes,40,-1.76938002380436,affricate,komertzio,comer#c#ioraco,ConSpell,low
25527,laminal,_V,i,z,o,s,content,8.26,11.34,no,40,-0.0942208704538808,fricative,gizon,gui#s#on,InnSpell,mid
25528,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,40,-1.76938002380436,fricative,guzi,Gu#c#iaq,ConSpell,low
25529,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,40,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
25530,apical,_C,e,s,t,s,grammatical,3.88,6.38,no,40,-0.282669421996484,fricative,ainbeste,ambe#s#te,ConSpell,mid
25531,laminal,_V,i,z,o,z,content,8.26,11.34,no,40,-0.0942208704538808,fricative,gizon,Gui#z#on,ConSpell,mid
25532,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,40,0.555709486614679,fricative,zer,#s#er,InnSpell,high
25533,laminal,_C,e,z,p,s,grammatical,304.64,216.96,no,40,0.805562756089495,fricative,ez,e#s#palin,InnSpell,high
25534,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,40,0.555709486614679,fricative,zer,#s#erequin,InnSpell,high
25535,laminal,_V,n,z/tz,i,c,content,3.85,2.84,no,40,-0.284605312834704,affricate,jantzi,jan#c#i,ConSpell,mid
25536,apical,_V,u,ts,a,z,content,4.17,2.84,no,41,-0.264692016238147,affricate,uts,u#z#a,InnSpell,mid
25537,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,41,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25538,apical,_V,a,ts,a,z,content,0.25,2.84,no,41,-0.966573023628603,affricate,aberats,abera#z#a,InnSpell,mid
25539,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,41,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25540,laminal,_#,i,z,&,s,grammatical,677.35,674.99,no,41,1.00485247356585,fricative,izan,nai#s#,InnSpell,high
25541,apical,#_,&,s,e,s,content,5.83,3.55,no,41,-0.181115819222606,fricative,seme,#s#eme,ConSpell,mid
25542,apical,_C,a,s,k,s,grammatical,24.45,21.98,no,41,0.17643594344657,fricative,asko,a#s#corequin,ConSpell,mid
25543,laminal,_V,a,z,i,c,content,0.03,6.38,yes,41,-1.49537950815602,fricative,obligazio,oblica#c#io,ConSpell,low
25545,apical,_C,a,s,k,s,grammatical,24.45,21.98,no,41,0.17643594344657,fricative,asko,a#s#corequin,ConSpell,mid
25546,laminal,_V,au,z,a,z,content,18.89,30.49,old,41,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
25547,laminal,_#,a,z,&,z,grammatical,0.01,12.76,yes,41,-1.76938002380436,fricative,amatu,amatua#z#,ConSpell,low
25548,apical,_C,e,s,t,s,content,0.01,2.13,yes,41,-1.76938002380436,fricative,desterratu,De#s#terratua,ConSpell,low
25550,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,41,0.805562756089495,fricative,ez,e#s#,InnSpell,high
25551,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,41,1.00485247356585,fricative,izan,i#z#an,ConSpell,high
25552,apical,_V,o,s,o,s,grammatical,0.01,0.71,yes,41,-1.76938002380436,fricative,kimeroso,quimero#s#oa,ConSpell,low
25553,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,41,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
25555,apical,_V,i,s,e,s,content,0.01,4.25,yes,41,-1.76938002380436,fricative,miserikordia,mi#s#ericordia,ConSpell,low
25556,apical,_V,n,s/ts,u,s,content,0.1,1.42,yes,41,-1.19510144590002,affricate,kontsultatu,Con#s#ultatu,ConSpell,mid
25557,laminal,_V,u,z,e,z,content,3.71,0.71,no,41,-0.293843628886121,fricative,xuzen,chu#z#en,ConSpell,mid
25561,laminal,_#,e,z,&,z,grammatical,0.2,1.42,no,41,-1.02222636808356,fricative,jaingoiko,Jaingoicoae#z#,ConSpell,mid
25563,laminal,_#,a,z,&,z,grammatical,11.96,1.42,no,41,-0.00190493878174216,fricative,lagun,laguna#z#,ConSpell,mid
25564,apical,_C,e,s,t,s,content,4.53,1.42,yes,42,-0.24403972557816,fricative,prestatu,Pre#s#tatu,ConSpell,mid
25565,laminal,#_,&,z,e,s,grammatical,18.62,12.05,no,42,0.108499254675605,fricative,zerbait,#s#ervaitt,InnSpell,mid
25568,apical,#_,&,s,e,s,content,0.3,19.14,yes,42,-0.921100930251679,fricative,serbitu,#s#ervitu,ConSpell,mid
25569,apical,_C,u,s,t,s,content,0.01,4.25,yes,42,-1.76938002380436,fricative,ajustatu,Axu#s#tatu,ConSpell,low
25570,apical,#_,&,s,o,z,content,0.56,4.96,no,42,-0.765433089745847,fricative,soñeko,#z#oñecoa,InnSpell,mid
25572,laminal,_V,u,tz,e,c,content,1.04,1.42,old,42,-0.611040986126217,affricate,korputz,corpu#c#ean,ConSpell,mid
25574,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,42,0.301007535976044,fricative,beste,be#s#tearen,ConSpell,high
25575,apical,_C,e,s,t,s,content,0.01,3.55,yes,42,-1.76938002380436,fricative,puesto,pue#s#toan,ConSpell,low
25576,laminal,_#,i,z,&,s,grammatical,677.35,674.99,no,42,1.00485247356585,fricative,izan,Dolicenai#s#,InnSpell,high
25577,laminal,_V,i,tz,e,c,grammatical,0.01,0.71,yes,42,-1.76938002380436,affricate,dolitu,Doli#c#enais,ConSpell,low
25578,laminal,#_,&,z,u,z,grammatical,73.3,243.9,no,42,0.450266390204953,fricative,zu,#z#ure,ConSpell,high
25579,laminal,_#,e,z,&,s,grammatical,0.01,0.71,yes,42,-1.76938002380436,fricative,trabaju,travaxue#s#,InnSpell,low
25580,laminal,#_,&,z,a,s,content,140.04,5.67,no,42,0.611723737018479,fricative,egon,#s#aude,InnSpell,high
25581,laminal,_V,a,tz,e,s,grammatical,0.01,0.71,yes,42,-1.76938002380436,affricate,murmuratu,murmura#s#en,InnSpell,low
25582,laminal,_V,a,tz,e,c,grammatical,1.08,0.71,yes,42,-0.601628321226415,affricate,engañatu,e[n]gana#c#en,ConSpell,mid
25583,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,42,-1.76938002380436,fricative,guzi,gu#c#iaq,ConSpell,low
25584,laminal,_V,a,tz,e,c,grammatical,0.12,1.42,yes,42,-1.1496293525231,affricate,faltatu,faltta#c#en,ConSpell,mid
25585,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,42,0.301007535976044,fricative,beste,be#s#teren,ConSpell,high
25586,apical,_V,n,s/ts,e,s,content,0.01,0.71,yes,42,-1.76938002380436,affricate,kontsentitu,Con#s#entitu,ConSpell,low
25587,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,42,0.301007535976044,fricative,beste,be#s#terequin,ConSpell,high
25588,laminal,_V,n,z/tz,e,c,content,0.01,2.84,yes,42,-1.76938002380436,affricate,kontzeditu,Con#c#editu,ConSpell,low
25589,laminal,_V,n,z/tz,i,c,content,0.01,8.51,yes,42,-1.76938002380436,affricate,lizentzia,licen#c#ia,ConSpell,low
25590,laminal,_V,i,z,e,c,content,0.01,8.51,yes,42,-1.76938002380436,fricative,lizentzia,li#c#encia,ConSpell,low
25592,laminal,_V,n,z/tz,e,c,grammatical,2.73,1.42,no,42,-0.370344003318125,affricate,agindu,aguin#c#en,ConSpell,mid
25594,apical,_C,e,s,t,s,content,0.03,1.42,yes,43,-1.49537950815602,fricative,estudiatu,E#s#tudiattu,ConSpell,low
25597,laminal,_V,au,z,e,c,content,18.89,30.49,old,43,0.112089805875737,fricative,gauza,jau#c#etan,ConSpell,mid
25598,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,43,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25599,apical,_V,e,s,o,s,content,0.01,2.13,yes,43,-1.76938002380436,fricative,desokupatu,de#s#ocupatua,ConSpell,low
25601,apical,_V,au,s,e,s,content,0.02,1.42,yes,43,-1.5965049459879,fricative,ausente,au#s#entte,ConSpell,low
25602,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,43,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25603,laminal,_V,a,z,i,c,content,0.03,6.38,yes,43,-1.49537950815602,fricative,obligazio,obliga#c#ioari,ConSpell,low
25604,apical,_V,e,s,e,s,content,0.01,2.13,yes,43,-1.76938002380436,fricative,presente,pre#s#ente,ConSpell,low
25605,laminal,_V,au,z,a,z,content,18.89,30.49,old,43,0.112089805875737,fricative,gauza,gau#z#aren,ConSpell,mid
25606,laminal,_#,a,z,&,z,grammatical,11.96,1.42,no,43,-0.00190493878174216,fricative,lagun,laguna#z#,ConSpell,mid
25607,laminal,_V,e,z,e,c,content,0.01,0.71,yes,43,-1.76938002380436,fricative,kondezenditu,Conde#c#enditu,ConSpell,low
25608,apical,_C,u,s,t,s,content,0.18,7.09,yes,43,-1.04850391469122,fricative,gusto,gu#s#to,ConSpell,mid
25609,laminal,_V,e,z,i,c,content,0.01,2.13,yes,43,-1.76938002380436,fricative,obedezitu,Obede#c#itu,ConSpell,low
25610,laminal,_V,e,z,i,c,content,0.01,2.84,yes,43,-1.76938002380436,fricative,agradezitu,agrade#c#itu,ConSpell,low
25611,laminal,#_,&,z,o,z,content,1.36,4.96,no,43,-0.544134333601936,fricative,zor,#z#orra,ConSpell,mid
25612,laminal,_V,au,z,a,z,content,18.89,30.49,old,43,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
25613,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,43,-1.76938002380436,fricative,guzi,gu#c#iey,ConSpell,low
25614,apical,_V,u,s,i,c,content,3.68,7.8,no,43,-0.295868587377583,fricative,nagusi,nagu#c#ia,InnSpell,mid
25615,laminal,_C,e,z,k,s,content,2.68,4.96,no,43,-0.374954227329463,fricative,ezkondu,E#s#condu,InnSpell,mid
25617,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,44,0.301007535976044,fricative,beste,be#s#teganos,ConSpell,high
25618,apical,_V,i,s,i,z,content,15.04,6.38,no,44,0.0552453452501558,fricative,eseri,I#z#iri,InnSpell,mid
25619,apical,#_,&,s,i,s,content,0.01,2.84,yes,44,-1.76938002380436,fricative,silla,#s#illa,ConSpell,low
25620,apical,_V,i,s,i,z,content,15.04,6.38,no,44,0.0552453452501558,fricative,eseri,I#z#iri,InnSpell,mid
25621,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,44,0.301007535976044,fricative,beste,be#s#te,ConSpell,high
25623,apical,_C,o,s,t,s,content,0.01,2.84,yes,44,-1.76938002380436,fricative,akostumbratu,Aco#s#tumbratu,ConSpell,low
25624,apical,_V,e,s,e,s,content,0.02,4.25,yes,44,-1.5965049459879,fricative,deseatu,De#s#eatu,ConSpell,low
25625,apical,_V,n,s/ts,i,s,content,0.04,2.84,yes,44,-1.42362986817144,affricate,antsia,an#s#iaquin,ConSpell,low
25626,apical,_C,a,s,t,s,content,3.4,9.22,no,44,-0.315605911330519,fricative,laster,la#s#tter,ConSpell,mid
25627,laminal,#_,&,z,e,z,grammatical,18.62,12.05,no,44,0.108499254675605,fricative,zerbait,#z#erbaiten,ConSpell,mid
25628,laminal,_V,a,z,a,z,content,0.01,1.42,yes,44,-1.76938002380436,fricative,amenazatu,Amena#z#atu,ConSpell,low
25629,apical,_C,a,s,t,s,content,0.01,4.25,yes,44,-1.76938002380436,fricative,arrastratu,arra#s#tracen,ConSpell,low
25630,laminal,_V,a,tz,e,c,grammatical,0.01,4.25,yes,44,-1.76938002380436,affricate,arrastratu,arrastra#c#en,ConSpell,low
25631,apical,_V,a,s,e,s,content,0.79,9.22,yes,45,-0.679613436425338,fricative,paseatu,Pa#s#eatu,ConSpell,mid
25632,apical,_V,u,s,a,z,content,1.04,0.71,no,45,-0.611040986126217,fricative,usai,U#z#ay,InnSpell,mid
25633,apical,#_,&,s,e,s,content,8.64,4.25,yes,45,-0.0830030877770342,fricative,sentitu,#s#entitu,ConSpell,mid
25634,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,45,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
25635,laminal,_V,e,z,e,c,content,0.01,4.25,yes,45,-1.76938002380436,fricative,nezesidade,ne#c#esidadea,ConSpell,low
25636,apical,_V,e,s,i,s,content,0.01,4.25,yes,45,-1.76938002380436,fricative,nezesidade,nece#s#idadea,ConSpell,low
25637,apical,_C,a,s,k,z,grammatical,24.45,21.98,no,45,0.17643594344657,fricative,asko,a#z#co,InnSpell,mid
25638,apical,_V,u,s,a,s,content,0.13,2.84,yes,45,-1.1296662195756,fricative,akusatu,Acu#s#atu,ConSpell,mid
25640,laminal,_V,e,z,a,z,content,0.01,0.71,yes,45,-1.76938002380436,fricative,juez,jue#z#aren,ConSpell,low
25642,apical,_V,u,s,a,s,content,0.13,2.84,yes,45,-1.1296662195756,fricative,akusatu,Acu#s#atu,ConSpell,mid
25643,laminal,_V,e,tz,a,z,grammatical,1.47,1.42,yes,45,-0.524736106937756,affricate,libre,libre#z#att,ConSpell,mid
25644,apical,_C,e,s,t,s,content,0.19,0.71,yes,45,-1.03501922435912,fricative,testamentu,te#s#tamentuan,ConSpell,mid
25646,laminal,_V,n,z/tz,a,z,content,1.38,2.13,yes,45,-0.540493305178622,affricate,konfiantza,confian#z#an,ConSpell,mid
25647,laminal,#_,&,z,e,s,grammatical,4.22,24.82,no,45,-0.261719322911536,fricative,zein,#s#ein,InnSpell,mid
25648,laminal,_V,n,z/tz,i,c,content,3.85,2.84,no,46,-0.284605312834704,affricate,jantzi,Jan#c#i,ConSpell,mid
25651,laminal,_V,n,z/tz,a,z,content,0.01,1.42,yes,46,-1.76938002380436,affricate,alkantzatu,Alcan#z#atu,ConSpell,low
25654,apical,_C,o,s,t,s,content,1.01,0.71,no,46,-0.618341195605193,fricative,ostu,O#s#ttu,ConSpell,mid
25655,laminal,#_,&,z,e,s,grammatical,18.62,12.05,no,46,0.108499254675605,fricative,zerbait,#s#ervait,InnSpell,mid
25656,apical,_V,i,s,i,z,content,9.78,1.42,no,46,-0.0520924788248481,fricative,isil,i#z#illiq,InnSpell,mid
25657,laminal,_V,r,z/tz,a,z,content,0.01,1.42,yes,46,-1.76938002380436,affricate,fuertza,fuer#z#a,ConSpell,low
25659,apical,#_,&,s,e,s,content,0.02,12.76,yes,46,-1.5965049459879,fricative,señora,#s#enorau,ConSpell,low
25660,laminal,_V,a,z,a,z,content,0.39,3.55,yes,46,-0.855665703927256,fricative,plaza,pla#z#a,ConSpell,mid
25661,apical,_V,n,s/ts,o,s,content,0.01,4.25,yes,46,-1.76938002380436,affricate,suspentso,suspen#s#o,ConSpell,low
25662,apical,_C,u,s,p,s,content,0.01,4.25,yes,46,-1.76938002380436,fricative,suspentso,su#s#penso,ConSpell,low
25663,apical,#_,&,s,u,s,content,0.01,4.25,yes,46,-1.76938002380436,fricative,suspentso,#s#uspenso,ConSpell,low
25664,laminal,_V,n,z/tz,i,c,content,0.01,0.71,yes,46,-1.76938002380436,affricate,errenuntziatu,Errenun#c#iatu,ConSpell,low
25665,laminal,_V,n,z/tz,i,c,content,0.15,0.71,yes,46,-1.09397600806814,affricate,erentzia,eren#c#ia,ConSpell,mid
25666,laminal,_#,i,z,&,s,grammatical,677.35,674.99,no,46,1.00485247356585,fricative,izan,Recelasenai#s#,InnSpell,high
25667,laminal,_V,a,tz,e,s,grammatical,0.01,1.42,yes,46,-1.76938002380436,affricate,rezelatu,Recela#s#enais,InnSpell,low
25668,laminal,_V,e,z,e,c,content,0.01,1.42,yes,46,-1.76938002380436,fricative,rezelatu,Re#c#elasenais,ConSpell,low
25669,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,46,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25670,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,46,1.00485247356585,fricative,izan,i#z#an,ConSpell,high
25671,apical,_C,e,s,k,s,content,0.01,1.42,yes,46,-1.76938002380436,fricative,deskonfiatu,de#s#confiatua,ConSpell,low
25672,laminal,_V,n,z/tz,a,z,content,0.01,2.13,yes,46,-1.76938002380436,affricate,bengantza,vengan#z#a,ConSpell,low
25673,laminal,_V,o,tz,e,c,grammatical,34.96,1.42,no,47,0.265617134251199,affricate,jo,jo#c#en,ConSpell,high
25674,apical,_V,u,s,i,c,content,48.85,30.49,no,47,0.349055874419847,fricative,ekusi,ecu#c#i,InnSpell,high
25676,laminal,#_,&,z,e,s,grammatical,4.22,24.82,no,47,-0.261719322911536,fricative,zein,#s#ein,InnSpell,mid
25677,laminal,_V,e,z,i,c,content,0.01,3.55,yes,47,-1.76938002380436,fricative,ofrezitu,ofre#c#isen,ConSpell,low
25678,laminal,_V,i,tz,e,s,grammatical,0.01,3.55,yes,47,-1.76938002380436,affricate,ofrezitu,ofreci#s#en,InnSpell,low
25679,laminal,#_,&,z,a,s,grammatical,677.35,674.99,no,47,1.00485247356585,fricative,izan,#s#aio,InnSpell,high
25680,laminal,_V,i,z,i,z,content,7.78,4.25,no,47,-0.109152372094664,fricative,bizi,Bi#z#[i],ConSpell,mid
25681,apical,#_,&,s,e,s,content,0.3,19.14,yes,47,-0.921100930251679,fricative,serbitu,#s#ervitu,ConSpell,mid
25682,apical,_V,i,s,i,z,content,15.04,6.38,no,47,0.0552453452501558,fricative,eseri,I#z#iri,InnSpell,mid
25683,apical,#_,&,s,e,s,content,0.02,12.76,yes,47,-1.5965049459879,fricative,señora,#s#eñora,ConSpell,low
25684,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,47,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25685,laminal,_V,i,z,a,z,grammatical,805,166.62,no,47,1.04791345786226,fricative,ezan,vi#z#att,ConSpell,high
25686,apical,_C,e,s,t,s,grammatical,3.88,6.38,no,47,-0.282669421996484,fricative,ainbeste,ambe#s#tte,ConSpell,mid
25687,laminal,_V,n,z/tz,i,c,content,0.01,8.51,yes,47,-1.76938002380436,affricate,lizentzia,licen#c#iarequin,ConSpell,low
25688,laminal,_V,i,z,e,c,content,0.01,8.51,yes,47,-1.76938002380436,fricative,lizentzia,li#c#enciarequin,ConSpell,low
25690,apical,_C,e,s,k,s,content,0.06,2.13,no,47,-1.3225044303395601,fricative,neskatxa,Ne#s#cacha,ConSpell,low
25692,laminal,_V,a,z,u,z,grammatical,805,166.62,no,48,1.04791345786226,fricative,ezan,gaiza#z#u,ConSpell,high
25693,laminal,_V,ai,tz,a,z,grammatical,805,166.62,no,48,1.04791345786226,affricate,ezan,gai#z#azu,ConSpell,high
25696,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,48,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25697,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,48,0.805562756089495,fricative,ez,e#s#ttenay,InnSpell,high
25698,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,48,0.805562756089495,fricative,ez,E#s#,InnSpell,high
25699,laminal,_V,a,tz,e,z,grammatical,0.01,2.84,yes,48,-1.76938002380436,affricate,inportatu,importa#z#en,ConSpell,low
25702,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,48,0.805562756089495,fricative,ez,e#s#,InnSpell,high
25705,apical,#_,&,s,e,s,content,0.02,12.76,yes,48,-1.5965049459879,fricative,señora,#s#eñora,ConSpell,low
25706,laminal,_V,au,z,a,z,content,18.89,30.49,old,48,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
25707,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,48,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
25708,laminal,_V,a,tz,e,c,grammatical,0.01,2.84,yes,48,-1.76938002380436,affricate,aseguratu,asegura#c#en,ConSpell,low
25709,apical,_V,a,s,e,s,content,0.01,2.84,yes,48,-1.76938002380436,fricative,aseguratu,a#s#eguracen,ConSpell,low
25710,laminal,_V,e,z,e,s,grammatical,0.02,4.25,no,48,-1.5965049459879,fricative,ezen,e#s#en,InnSpell,low
25713,laminal,#_,&,z,a,s,grammatical,677.35,674.99,no,48,1.00485247356585,fricative,izan,#s#ala,InnSpell,high
25715,apical,_#,a,s,&,s,content,0.01,0.71,yes,48,-1.76938002380436,fricative,Caracas,Caraca#s#[,ConSpell,low
