word_string,word_type,word_gender,word_represents_animate,word_num_letters,word_frequency,concreteness_n,concreteness_mean,concreteness_median,concreteness_stddev,concreteness_min,concreteness_max,subjective_frequency_n,subjective_frequency_mean,subjective_frequency_median,subjective_frequency_stddev,subjective_frequency_min,subjective_frequency_max,imageability_n,imageability_mean,imageability_median,imageability_stddev,imageability_min,imageability_max,age_of_acquisition_n,age_of_acquisition_mean,age_of_acquisition_median,age_of_acquisition_stddev,age_of_acquisition_min,age_of_acquisition_max,rt_milliseconds_mean,rt_milliseconds_median,rt_milliseconds_stddev,rt_milliseconds_min,rt_milliseconds_max,rt_milliseconds_n
obaveza,Nc,f,inanimate,7,49820,30,2.9,3,1.46855938479,1,5,30,4.1,5,1.3,1,5,30,4,4,1.12546286774,1,5,30,7.36666666667,7.5,1.81628436344,4,10,627.7241379310345,566,202.7612770426846,369,1167,29
obrtništvo,Nc,n,inanimate,10,5529,30,3.56666666667,4,1.20231258646,1,5,30,2.93333333333,3,1.03064165558,1,5,30,3.23333333333,3,1.11604460285,1,5,30,11,10.5,2.46306042692,6,15,737.7241379310345,683,265.0324638540564,392,1580,29
ogranak,Nc,m,inanimate,7,26427,30,2.86666666667,3,1.11753697428,1,5,30,2.5,2,1.20415945788,1,5,30,3.4,3,1.2,1,5,30,11.5333333333,11,2.66749986983,7,20,730.9166666666666,660.5,233.66901836770646,451,1175,24
naraštaj,Nc,m,animate,8,15743,30,2.83333333333,3,1.0354816378,1,5,30,2.9,3,0.943398113206,1,5,30,3.5,3,1.3354150416,1,5,30,9.56666666667,9.5,2.49911095303,4,15,665.16,600,284.41924454344974,320,1552,25
kolektor,Nc,m,inanimate,8,8099,30,3.66666666667,4,1.24721912892,1,5,30,2.7,2,1.34536240471,1,5,29,3.24137931034,3,1.4540116305,1,5,26,12.1923076923,12,2.68928401637,6,18,719.6086956521739,606,300.0816160390119,416,1374,23
baka,Nc,f,inanimate,4,52671,30,4.7,5,0.585946527708,3,5,30,4.56666666667,5,0.615539510421,3,5,30,4.5,5,1.1474609652,1,5,30,3.96666666667,3,2.83411753853,1,17,608.6,571.5,260.2841418195865,344,1867,30
obratnica,Nc,f,inanimate,9,208,29,2.48275862069,2,1.10237016298,1,5,29,2.20689655172,2,1.24233679549,1,5,29,2.86206896552,3,1.38275432109,1,5,30,12.0666666667,12,2.86278807381,6,20,731.4166666666666,647,358.2919524471709,419,1949,24
rukotvorina,Nc,f,inanimate,11,3034,30,3.66666666667,4,0.977525219908,2,5,30,2.16666666667,2,0.897527467856,1,4,30,3.5,4,1.43178210633,1,5,30,10.4333333333,10,2.9516473743,4,16,718.2173913043479,676,227.91046019349935,458,1479,23
proplanak,Nc,m,inanimate,9,1964,30,3.7,4,1.32035348802,1,5,30,1.93333333333,2,1.09341463112,1,5,30,3.86666666667,5,1.35973853696,1,5,30,9.93333333333,10,3.29578855848,4,16,746.1071428571429,701,213.56781198827767,497,1516,28
eksterijer,Nc,m,inanimate,10,2809,30,3.63333333333,4,1.13968806649,1,5,30,2.56666666667,2,1.14552268516,1,5,30,3.8,4,1.24899959968,1,5,30,12.2666666667,12,2.24993827076,8,18,753.3913043478261,686,292.13800274565676,444,1694,23
kristal,Nc,m,inanimate,7,11314,30,4.43333333333,5,1.05461946797,1,5,30,2.4,2,0.952190457139,1,4,30,4.03333333333,5,1.30341431973,1,5,30,8.93333333333,9,2.48908729368,4,15,582.0625,580.5,114.8844966940499,387,871,32
žara,Nc,f,inanimate,4,2744,28,3.07142857143,3,1.30735751555,1,5,28,1.78571428571,1.5,0.93949617414,1,4,27,2.88888888889,3,1.66295883857,1,5,23,12.9565217391,13,4.55381599053,4,23,988,988,552.9575028878802,597,1379,2
početak,Nc,m,inanimate,7,482881,30,3.03333333333,3,1.42556031869,1,5,30,4.3,4.5,0.82259751195,2,5,30,3.63333333333,4,1.37800177391,1,5,30,5.76666666667,6,1.68687745718,3,9,568.1666666666666,544.5,144.70900249223905,401,1152,30
dekret,Nc,m,inanimate,6,5264,30,2.93333333333,3,1.41264134003,1,5,30,2.2,2,1.01324561024,1,4,27,2.2962962963,2,1.35577816428,1,5,27,14.7407407407,15,3.5859044274,9,27,1114.8461538461538,805,507.37360431833105,626,2015,13
kut,Nc,m,inanimate,3,51356,30,3.76666666667,4,1.38283123418,1,5,30,3.13333333333,3,0.95684667296,1,5,29,4.62068965517,5,0.847462463962,2,5,30,7.36666666667,7,1.957606248,4,13,548.3214285714286,519.5,107.46198417267402,419,806,28
izolator,Nc,m,inanimate,8,1433,29,3.89655172414,4,1.21328359212,1,5,30,2.26666666667,2,0.99777530314,1,4,30,3.66666666667,4,1.24721912892,1,5,30,12.1,12,1.81383571472,9,16,661.695652173913,568,303.24359167067,459,1941,23
subota,Nc,f,inanimate,6,189655,30,4,5,1.26491106407,1,5,30,4.43333333333,5,0.882546819658,2,5,30,4.4,5,1.17189305542,1,5,30,5.3,5,1.65630109984,3,9,517.32,512,95.49158776213396,380,788,25
uspomena,Nc,f,inanimate,8,28985,30,2.96666666667,3,1.51620872207,1,5,30,3.73333333333,4,0.928559218479,2,5,30,4.2,5,0.979795897113,2,5,30,6.76666666667,7,1.99471524005,4,11,583.9677419354839,515,193.80565589802717,367,1206,31
let,Nc,m,inanimate,3,64494,30,4,4,1.12546286774,1,5,30,3.56666666667,3,0.882546819658,2,5,30,4.73333333333,5,0.62893207547,2,5,30,6.36666666667,6,2.33071281419,3,11,613.0714285714286,544,189.82856370389467,434,1243,28
pretplata,Nc,f,inanimate,9,18957,30,3.2,3,1.19443152448,1,5,30,3.36666666667,3,1.13968806649,2,5,30,3.86666666667,4,1.05619863452,1,5,30,10.5333333333,10,2.45944889943,5,16,635,613,138.41292544785867,456,1027,30
zmija,Nc,f,inanimate,5,22148,30,4.6,5,0.840634680861,2,5,30,3.13333333333,3,1.08730042869,1,5,30,4.96666666667,5,0.179505493571,4,5,30,4.96666666667,5,2.00803939758,3,13,553.9677419354839,523,226.25111180146243,347,1680,31
mast,Nc,f,inanimate,4,31725,30,4.36666666667,5,0.982626864866,1,5,30,3.5,4,1.08781125814,1,5,30,4.7,5,0.585946527708,3,5,30,6.6,5.5,3.03973683071,3,18,599.8387096774194,541,181.78890629412155,396,1172,31
prisebnost,Nc,f,inanimate,10,823,30,2.53333333333,2,1.14697670227,1,5,30,3.03333333333,3,0.948097510222,1,5,30,3.23333333333,3,1.28279209366,1,5,30,10.8,11,2.54820198048,6,16,686.8387096774194,682,175.39842203284755,459,1424,31
mladić,Nc,m,animate,6,53677,30,4.46666666667,5,0.845905169363,2,5,30,3.83333333333,4,1.0354816378,2,5,30,4.8,5,0.47609522857,3,5,30,6.7,7,2.26789182576,2,11,564.75,542.5,121.23530838827442,361,914,32
rast,Nc,m,inanimate,4,184090,30,3.33333333333,3,1.07496769977,1,5,30,3.7,4,1.03762549442,2,5,30,3.86666666667,4,1.17567947257,1,5,30,5.93333333333,5,2.22011010738,2,11,616.6666666666666,551,298.5286624745446,425,1894,24
vezir,Nc,m,animate,5,824,30,3.96666666667,5,1.27758452645,1,5,30,1.86666666667,2,1.02415276638,1,5,30,3.03333333333,3,1.40198272299,1,5,29,13.3793103448,13,4.02075471645,5,24,870.125,743,479.82091881287835,555,2956,24
čašica,Nc,f,inanimate,6,6464,30,4.63333333333,5,0.752034278179,2,5,30,3.83333333333,4,0.96896279025,2,5,30,4.9,5,0.538516480713,2,5,29,4.65517241379,5,2.12174069833,1,10,591.6,562,111.99032696323971,400,836,25
posjet,Nc,m,inanimate,6,102726,30,3.6,4,1.25432584815,1,5,30,4.06666666667,4,1.09341463112,1,5,30,4.13333333333,4,1.05619863452,1,5,29,5.20689655172,5,1.9542934228,1,10,575,505,244.45951514607597,351,1586,23
suza,Nc,f,inanimate,4,55547,30,4.76666666667,5,0.615539510421,2,5,30,4.13333333333,4.5,0.991071249821,2,5,30,4.93333333333,5,0.249443825785,4,5,29,3.89655172414,4,1.26885306848,1,7,560.6774193548387,541,114.22124352815582,397,863,31
stanovište,Nc,n,inanimate,10,792,30,2.9,3,1.46855938479,1,5,30,2.2,2,1.19443152448,1,5,30,2.56666666667,2,1.05461946797,1,5,28,11.9642857143,11.5,2.74489321751,7,18,692.1724137931035,553,474.7731841149833,392,3003,29
kontinuitet,Nc,m,inanimate,11,19099,30,2.53333333333,2,1.38403596614,1,5,30,3.16666666667,3,1.41617638575,1,5,30,3.03333333333,3,1.22429117815,1,5,29,12.1034482759,12,2.64372813546,8,17,745.90625,637.5,303.00392410692234,444,1564,32
makija,Nc,f,inanimate,6,1919,30,3.46666666667,4,1.47723465374,1,5,30,1.93333333333,1.5,1.09341463112,1,4,30,3.53333333333,4,1.49962958389,1,5,27,10.2222222222,10,2.80651798674,4,15,877.8636363636364,832.5,301.0716249941588,460,1455,22
oprema,Nc,f,inanimate,6,166138,30,3.76666666667,4,1.256538455,1,5,30,3.73333333333,4,0.928559218479,2,5,30,4.43333333333,5,0.715697018453,3,5,29,7.20689655172,7,1.98926966922,3,12,581,566,120.32796093102459,431,977,23
ozon,Nc,m,inanimate,4,3037,30,3.63333333333,4,1.37800177391,1,5,30,2.3,2,0.936304793679,1,4,30,3.46666666667,3.5,1.20369800568,1,5,29,10.6551724138,10,1.68719032038,7,15,685.2272727272727,677.5,113.29352178267774,459,961,22
most,Nc,m,inanimate,4,86122,30,4.46666666667,5,1.23107902084,1,5,30,3.46666666667,4,1.20369800568,1,5,30,4.86666666667,5,0.561743318212,2,5,29,4.75862068966,5,1.61149261318,1,8,544.9,496.5,147.7991064319029,369,1023,30
virus,Nc,m,inanimate,5,54579,30,3.63333333333,4,1.30341431973,1,5,30,3,3,1.09544511501,1,5,30,4.1,4.5,1.07548438699,1,5,29,8.51724137931,9,2.83598416482,4,15,549.483870967742,534,125.98303350524148,367,1047,31
potomak,Nc,m,animate,7,18540,30,3.83333333333,4,1.36829171678,1,5,30,3.23333333333,3,1.11604460285,1,5,30,4.2,4.5,1.01324561024,1,5,29,7.93103448276,8,2.18033585649,3,13,605.7083333333334,517,202.49025294130058,383,1311,24
krošnja,Nc,f,inanimate,7,6126,30,4.46666666667,5,1.14697670227,1,5,30,3.2,3,1.10754984839,1,5,30,4.9,5,0.3,4,5,29,5.48275862069,5,2.02775040386,1,10,633.5862068965517,585,254.719806459874,357,1755,29
smrt,Nc,f,inanimate,4,216443,30,4.03333333333,4.5,1.1685698762,1,5,30,3.96666666667,4,1.11005505369,1,5,30,4.36666666667,5,0.982626864866,1,5,29,6.10344827586,6,1.78779053749,3,10,515,498,95.2479221120685,376,735,25
mama,Nc,f,animate,4,116789,30,4.33333333333,5,1.1352924244,1,5,30,4.6,5,0.8,2,5,30,4.96666666667,5,0.179505493571,4,5,29,2.24137931034,2,1.03907028782,1,5,536.3103448275862,512,97.06592143202616,397,744,29
grabežljivac,Nc,m,animate,12,1662,30,3.8,4,1.30128141973,1,5,30,2.66666666667,3,0.977525219908,1,5,30,4.4,5,0.879393730552,1,5,29,8.48275862069,9,2.04468511453,5,13,683.9666666666667,648.5,176.7908336158148,466,1113,30
povoj,Nc,m,inanimate,5,2294,30,3.86666666667,4,1.20369800568,1,5,30,2.2,2,1.10754984839,1,5,29,3.75862068966,4,1.35583470699,1,5,28,10.2857142857,10,3.53409053624,1,17,1074.76,699,1148.8241191177467,420,6058,25
kalup,Nc,m,inanimate,5,9636,30,4.1,5,1.16476034731,1,5,30,2.9,3,1.19303534454,1,5,30,4.5,5,0.885061203157,1,5,29,8.10344827586,8,3.09999808216,1,17,621.7407407407408,590,124.88043284327016,426,972,27
ogledalo,Nc,n,inanimate,8,21702,30,4.43333333333,5,1.256538455,1,5,30,3.96666666667,4,1.25122162527,1,5,30,4.96666666667,5,0.179505493571,4,5,29,4.58620689655,5,1.32657821115,1,7,547.3870967741935,526,106.63666580789018,416,830,31
ganuće,Nc,n,inanimate,6,587,30,2.36666666667,2,1.07960898271,1,5,30,2.66666666667,2,1.0434983895,1,5,30,2.86666666667,3,1.30979218029,1,5,29,10,10,2.7916130549,3,17,754.4285714285714,689,272.227583361527,451,1734,21
družina,Nc,f,animate,7,10940,30,3.83333333333,4,0.933928381741,2,5,30,2.8,3,1.13724814062,1,5,30,4.33333333333,4.5,0.7453559925,3,5,29,7.03448275862,7,2.3116311396,1,11,612.5185185185185,563,181.13666119394503,375,1089,27
industrija,Nc,f,inanimate,10,119773,30,3.93333333333,4,1.18133634311,1,5,30,3.63333333333,4,1.0482790129,2,5,30,4.26666666667,5,0.99777530314,1,5,29,9.44827586207,10,2.02716392506,5,13,632.3333333333334,592,259.25906805320443,384,1712,30
sat,Nc,m,inanimate,3,818564,30,4.43333333333,5,1.17426099692,1,5,30,4.5,5,1.17615191763,1,5,30,4.96666666667,5,0.179505493571,4,5,29,4.55172413793,4,1.30215224748,1,7,571.9677419354839,554,173.7278492107637,397,1143,31
oksidacija,Nc,f,inanimate,10,2550,30,3.46666666667,3.5,1.43139403691,1,5,30,2.5,2,1.25830573921,1,5,30,3.2,3,1.24899959968,1,5,29,11.8620689655,12,2.38853782904,5,16,648.4347826086956,596,130.32540605135512,486,1032,23
politika,Nc,f,inanimate,8,322456,30,2.8,3,1.51437555888,1,5,30,4.3,5,1.1874342087,1,5,30,3.63333333333,4,1.27758452645,1,5,29,10.2068965517,10,2.60476103007,5,15,578.5217391304348,519,176.73783089527046,432,1079,23
krmivo,Nc,n,inanimate,6,791,30,2.7,2,1.50886270637,1,5,30,1.83333333333,1,1.2405196044,1,5,30,2.13333333333,1,1.49962958389,1,5,21,12.2857142857,13,3.10365156891,5,18,1316,1248,752.3084473804611,600,2100,3
djelatnost,Nc,f,inanimate,10,123535,30,2.63333333333,2,1.40198272299,1,5,30,3.46666666667,4,1.25786415094,1,5,30,2.86666666667,2.5,1.38403596614,1,5,29,10.275862069,10,2.67680395794,5,16,556.551724137931,543,97.28294014548365,344,754,29
velikodostojnik,Nc,m,animate,15,1189,30,2.46666666667,2,1.23107902084,1,5,30,1.96666666667,2,1.01598337694,1,5,30,2.56666666667,3,1.22972444971,1,5,27,11.7777777778,12,2.75322482075,6,18,1094.357142857143,869.5,595.2244652407728,498,2885,28
ogrjev,Nc,m,inanimate,6,1283,30,4.06666666667,4.5,1.09341463112,2,5,30,2.36666666667,2,1.07960898271,1,5,30,4.33333333333,5,1.22020034785,1,5,29,8.31034482759,8,3.20671115519,2,16,785.1818181818181,663.5,324.04712125945014,502,1818,22
žrtvenik,Nc,m,inanimate,8,1444,30,3.76666666667,4,1.33374993492,1,5,30,2.26666666667,2,1.09341463112,1,5,30,4.06666666667,4,1.12348663642,1,5,29,10.3103448276,10,2.71780144762,5,15,741.6,633.5,349.5892762499524,411,2214,30
čelik,Nc,m,inanimate,5,14560,30,4.13333333333,5,1.28409068562,1,5,30,3,3,1.06458129484,1,5,30,4.4,5,0.986576572463,1,5,29,9.44827586207,10,2.95467142577,3,15,764.7727272727273,585.5,472.40498483501386,494,2533,22
privreda,Nc,f,inanimate,8,14145,30,3.16666666667,3,1.50738920728,1,5,30,2.63333333333,3,1.0482790129,1,5,30,2.93333333333,3,1.18133634311,1,5,28,11.2857142857,10.5,2.60298102261,7,17,794.7333333333333,746,309.86358882282525,411,1877,30
kruna,Nc,f,inanimate,5,23258,30,4.3,5,1.29486163997,1,5,30,3.3,3,0.936304793679,2,5,30,4.7,5,1.00498756211,1,5,29,5.10344827586,5,1.60483810734,1,8,547.4782608695652,529,110.66857547125989,410,766,23
svečanost,Nc,f,inanimate,9,38725,30,3.46666666667,3,1.23107902084,1,5,29,3.34482758621,3,0.920114763043,2,5,30,4.66666666667,5,0.596284794,3,5,29,7.65517241379,8,2.03886144815,2,12,593.4347826086956,516,213.66048387931144,404,1332,23
anketa,Nc,f,inanimate,6,54936,30,4.06666666667,5,1.23648246607,1,5,30,3.43333333333,3,1.05461946797,1,5,30,4.6,5,0.8,2,5,29,9.68965517241,10,2.80521003302,5,16,556.9677419354839,524,102.46380950396347,385,807,31
pojmovnik,Nc,m,inanimate,9,1140,30,3.7,4,1.48660687473,1,5,29,3,3,1.14470294294,1,5,30,4.03333333333,4,1.0482790129,1,5,29,9.86206896552,9,2.64867094754,6,16,649.7083333333334,609.5,152.39835648054415,453,986,24
praznina,Nc,f,inanimate,8,14698,30,2.86666666667,2.5,1.38403596614,1,5,30,3.76666666667,4,0.955103252126,2,5,30,4.06666666667,4.5,1.06249183003,2,5,29,7.10344827586,7,2.33924284223,1,11,561.4285714285714,564.5,105.6890717821852,370,771,28
djetinjstvo,Nc,n,inanimate,11,39506,30,3.43333333333,3,1.256538455,1,5,30,3.76666666667,4,0.843932593411,2,5,30,4.5,5,0.957427107756,1,5,29,5.93103448276,6,1.91060623134,1,10,581.6129032258065,540,156.39238630644286,371,1024,31
spas,Nc,m,inanimate,4,28047,30,2.66666666667,2,1.46818103637,1,5,30,3.33333333333,3,1.07496769977,1,5,30,3.56666666667,3.5,1.28279209366,1,5,29,6.79310344828,7,2.12342128529,2,10,546.1034482758621,544,103.45162597202693,368,819,29
biosfera,Nc,f,inanimate,8,932,30,3.1,3.5,1.49108461642,1,5,30,2.2,2,1.22202018532,1,5,30,3.03333333333,3,1.0482790129,1,5,29,11.4827586207,12,2.94338170109,5,16,686.5652173913044,679,124.73237754450581,519,1071,23
prožimanje,Nc,n,inanimate,10,1703,30,2.23333333333,2,1.08576649833,1,5,30,2.86666666667,3,1.23107902084,1,5,30,2.4,2,0.986576572463,1,5,29,11.3103448276,11,2.73045970963,5,16,934.44,823,420.2599473341867,522,2209,25
tema,Nc,f,inanimate,4,489198,30,2.96666666667,3,1.27758452645,1,5,30,4.13333333333,4.5,1.11753697428,1,5,30,3.33333333333,3,1.39841179756,1,5,29,8.10344827586,8,2.20258198933,4,12,535.1666666666666,522,91.16717623678221,410,710,30
uprava,Nc,f,animate,6,303840,30,3.23333333333,3,1.08576649833,1,5,30,3.23333333333,3,1.17426099692,1,5,30,3.5,3,1.17615191763,1,5,29,10.6551724138,10,3.03173857108,4,15,557.5172413793103,535,112.11620906441392,392,814,29
krajobraz,Nc,m,inanimate,9,3179,30,3.73333333333,4,1.09341463112,1,5,30,2.2,2,1.13724814062,1,5,29,3.79310344828,4,0.885878108873,2,5,28,9.85714285714,10,2.7994168489,5,17,932.4285714285714,701,553.6525599533132,481,2412,21
prut,Nc,m,inanimate,4,483,30,3.3,3,1.39403491109,1,5,30,2,2,1.06458129484,1,5,29,3.79310344828,4,1.26978983721,1,5,29,9.37931034483,10,3.33646305708,2,18,768.3333333333334,738,237.96582387673516,479,1286,21
zbornik,Nc,m,inanimate,7,12809,30,3.3,3,1.24230967691,1,5,30,2.36666666667,2,1.1685698762,1,5,30,3.53333333333,3.5,1.33499895963,1,5,29,11,10,3.14039312277,6,18,580.875,571.5,118.75964491724268,424,778,24
kor,Nc,m,inanimate,3,773,30,3.16666666667,3,1.43952152545,1,5,30,2,2,0.966091783079,1,5,30,3.36666666667,4,1.51620872207,1,5,28,10.7142857143,12,3.85317255979,4,17,928.05,769,478.63990145323015,433,2360,20
majka,Nc,f,animate,5,253063,30,4.26666666667,5,1.03064165558,2,5,30,4.26666666667,5,1.12348663642,1,5,30,4.93333333333,5,0.359010987142,3,5,29,4.24137931034,5,1.95915485674,1,10,520.1071428571429,499,117.27313458434585,360,1002,28
plodnost,Nc,f,inanimate,8,6692,30,2.83333333333,3,1.26710518725,1,5,30,3.06666666667,3,1.06249183003,1,5,30,3.5,4,1.38443731049,1,5,29,10.0689655172,10,3.21559813155,2,20,616.516129032258,560,208.5730680869004,383,1332,31
nada,Nc,f,inanimate,4,103986,30,2.26666666667,2,1.48174071806,1,5,30,3.8,4,1.10754984839,1,5,30,3.46666666667,4,1.4079141388,1,5,29,7.24137931034,7,3.06993398125,3,18,568.125,538,181.6217551851147,370,1326,24
tržište,Nc,n,inanimate,7,380818,30,3.23333333333,3,1.17426099692,1,5,30,3.16666666667,3,1.34370962472,1,5,30,4.03333333333,4,0.982626864866,2,5,30,9.83333333333,10,3.18416219576,1,16,619,578.5,156.603166392439,411,1046,30
tuga,Nc,f,inanimate,4,36129,30,3.33333333333,3,1.46818103637,1,5,30,4.13333333333,4,0.845905169363,2,5,30,4.76666666667,5,0.615539510421,3,5,30,4.33333333333,3.5,2.92498812913,1,14,552.3666666666667,523,145.53835454504136,359,981,30
izdvojenost,Nc,f,inanimate,11,332,30,2.73333333333,3,1.18133634311,1,5,30,2.43333333333,3,1.02252411001,1,4,30,3.73333333333,4,1.09341463112,1,5,29,9.06896551724,9,2.88791816775,1,15,743.2608695652174,630,362.63207216522625,432,2040,23
praktičar,Nc,m,animate,9,2702,30,2.66666666667,3,1.10554159679,1,5,30,2.16666666667,2,1.12792828771,1,5,30,3.46666666667,3,1.11753697428,1,5,30,11.2333333333,10.5,3.1164438423,6,19,776.9583333333334,686.5,336.13849101959084,439,1652,24
kraj,Nc,m,inanimate,4,948223,30,3.36666666667,3,1.42556031869,1,5,30,4.4,5,0.840634680861,2,5,30,4.3,5,1.06926766216,1,5,29,4.72413793103,5,2.54472479,1,14,496.2413793103448,484,92.95761521575834,353,705,29
oluja,Nc,f,inanimate,5,42828,30,4.46666666667,5,0.95684667296,1,5,30,4,4,0.966091783079,2,5,30,4.76666666667,5,0.667499479817,2,5,30,4.5,4.5,2.02895703914,1,10,569.1724137931035,549,142.39734873272175,398,987,29
praksa,Nc,f,inanimate,6,140063,30,3.13333333333,3,1.05619863452,1,5,30,4.16666666667,5,0.96896279025,2,5,30,4,4,1.12546286774,1,5,29,10.3793103448,10,2.60521748518,3,15,613.4827586206897,572,227.5430290060785,376,1629,29
vitamin,Nc,m,inanimate,7,54925,30,3.76666666667,4,1.256538455,1,5,30,3.93333333333,4,1.09341463112,1,5,30,4.13333333333,5,1.28409068562,1,5,30,7.83333333333,7,3.0776975521,3,16,581,531,152.14126829115557,396,1059,30
ustanik,Nc,m,animate,7,1457,29,2.37931034483,2,1.42426733987,1,5,28,1.78571428571,1,1.01267477705,1,4,30,3.06666666667,2,1.5260697523,1,5,30,12.9,13.5,3.79780638439,2,18,924.6,699,683.7984038756285,413,3172,15
brzina,Nc,f,inanimate,6,168490,30,3.73333333333,4,1.20922380981,1,5,30,4.13333333333,4,0.718021974285,3,5,30,4.46666666667,5,0.95684667296,2,5,29,5.72413793103,5,2.65091463363,1,11,657.0370370370371,502,450.6639103744165,401,2531,27
slijed,Nc,m,inanimate,6,21437,30,2.96666666667,3,1.01598337694,1,5,30,2.76666666667,3,1.14552268516,1,5,30,3.93333333333,4,1.06249183003,2,5,30,8.63333333333,8.5,2.65183374709,2,14,624,558,299.888431635119,427,2083,29
bol,Nc,m,inanimate,3,143044,30,3.63333333333,4,1.37800177391,1,5,30,4.43333333333,5,0.715697018453,3,5,30,4.6,5,0.75718777944,2,5,29,3.65517241379,3,1.74742889094,1,8,532.9583333333334,499,101.41969586892345,381,741,24
predstavnica,Nc,f,animate,12,14535,30,3.46666666667,4,1.43139403691,1,5,30,3.1,3,1.46855938479,1,5,30,4.53333333333,5,0.718021974285,3,5,30,7.93333333333,7,2.52894356512,1,12,593.04,589,132.19256156582085,395,916,25
rješavanje,Nc,n,inanimate,10,72196,30,2.83333333333,3,1.34370962472,1,5,30,3.93333333333,4,1.15277443105,1,5,30,4.03333333333,4,1.11005505369,1,5,30,6.66666666667,7,2.35702260396,1,12,640.3666666666667,569,191.34829830538817,389,1133,30
oda,Nc,f,inanimate,3,23441,30,2.7,3,1.34536240471,1,5,29,2.37931034483,2,1.24329354326,1,5,30,3.9,4,1.07548438699,2,5,30,11.6333333333,12,2.21334337347,7,17,815.4090909090909,688.5,374.5834078509477,484,2194,22
zlo,Nc,n,inanimate,3,90790,30,3.36666666667,3.5,1.47158267031,1,5,30,4.26666666667,4.5,0.891939210684,2,5,30,4.56666666667,5,0.803464719546,2,5,29,4.34482758621,4,1.91681960134,1,9,536.7741935483871,523,98.431942538121,370,844,31
večer,Nc,f,inanimate,5,138083,30,4.33333333333,5,1.0434983895,1,5,30,4.7,5,0.585946527708,3,5,30,4.9,5,0.538516480713,2,5,30,3.63333333333,3,1.83454505411,1,9,508.4,475,152.55791250101277,353,1125,25
sluga,Nc,m,animate,5,16825,30,4.1,4,1.07548438699,1,5,30,3.03333333333,3,1.44875425414,1,5,30,4.83333333333,5,0.453382350291,3,5,30,5.76666666667,5,2.64175867348,1,12,596.7826086956521,495,278.1258636794335,358,1655,23
izražaj,Nc,m,inanimate,7,19507,30,2.53333333333,2.5,1.17567947257,1,5,30,2.46666666667,2,1.05619863452,1,5,30,3.63333333333,4,1.13968806649,1,5,30,9.6,10,3.34265363646,1,18,609.6666666666666,585.5,145.83542441564995,448,1033,24
uređaj,Nc,m,inanimate,6,196191,30,4.5,5,0.67082039325,3,5,30,4.46666666667,5,0.763034876151,2,5,30,4.73333333333,5,0.727247474309,2,5,29,6.20689655172,5,2.53770613696,3,14,562.6774193548387,530,162.38419198447738,405,1149,31
šaka,Nc,f,inanimate,4,30892,30,4.86666666667,5,0.33993463424,4,5,30,4.63333333333,5,0.604611904907,3,5,30,4.73333333333,5,0.853749898324,1,5,30,4.23333333333,4,2.01135664554,1,10,594.0869565217391,564,212.46366813335365,386,1442,23
starac,Nc,m,animate,6,35821,30,4.66666666667,5,0.471404520791,4,5,30,4.23333333333,4.5,0.919540948276,2,5,30,4.76666666667,5,0.803464719546,1,5,29,5.65517241379,5,2.81958497886,2,15,590.7741935483871,546,171.0400946517939,398,1344,31
osuvremenjivanje,Nc,n,inanimate,16,1178,30,2.33333333333,2,1.07496769977,1,5,30,2.26666666667,2,1.20922380981,1,4,30,3.4,3,1.45143607047,1,5,30,12.6666666667,13,2.98142397,2,20,1431.2083333333333,1148.5,767.1588452469148,725,3630,24
materijalist,Nc,m,animate,12,1306,30,3.33333333333,4,1.2736648783,1,5,30,2.93333333333,2.5,1.41264134003,1,5,30,3.93333333333,4,1.18133634311,1,5,30,11.4333333333,11,2.53880986991,7,16,704.3333333333334,595,292.72104330813374,429,1547,30
priopćenje,Nc,n,inanimate,10,62107,30,2.8,3,1.10754984839,1,5,30,2.3,2,1.26885775404,1,5,30,3.66666666667,4,1.24721912892,1,5,30,11.6,11.5,3.09408036957,1,18,837.5172413793103,742,318.10517361060397,441,1579,29
